id,year,mules_death_disease,mules_death_other,total_deaths,male_deaths,female_deaths,
60,2006,537,-1,618,460,-1
61,2006,-1,0,-1,-1,-1
63,2006,-1,0,-1,-1,-1
74,2006,0,-1,-1,0,-1
64,2006,-1,0,-1,-1,0
65,2006,0,0,0,0,0
66,2006,0,0,0,0,0
67,2006,-1,0,-1,-1,0
9,2006,-1,0,-1,-1,0
68,2006,0,0,0,0,0
69,2006,0,0,0,0,0
41,2016,0,0,0,0,0
42,2016,0,0,0,0,0
80,2016,-1,0,-1,-1,0
43,2016,4470,-1,5749,3778,1971
44,2016,-1,0,-1,-1,0
45,2016,-1,0,-1,-1,-1
46,2016,-1,0,-1,-1,0
47,2016,0,0,0,0,0
48,2016,-1,0,-1,-1,0
49,2016,0,0,0,0,0
50,2016,-1,-1,-1,-1,-1
51,2016,0,0,0,0,0
52,2016,-1,0,-1,-1,0
53,2016,1070,0,1070,-1,-1
73,2016,-1,0,-1,-1,-1
55,2016,0,0,0,0,0
60,2016,-1,-1,262,-1,-1
61,2016,0,0,0,0,0
63,2016,-1,0,-1,-1,-1
74,2016,0,0,0,0,0
64,2016,0,0,0,0,0
86,2016,0,0,0,0,0
81,2016,-1,0,-1,-1,-1
82,2016,0,0,0,0,0
83,2016,0,0,0,0,0
84,2016,-1,0,-1,-1,-1
85,2016,0,0,0,0,0
65,2016,0,0,0,0,0
66,2016,0,0,0,0,0
69,2016,0,0,0,0,0
0,2017,32057,-1,53016,26254,26763
1,2017,-1,-1,-1,-1,-1
7,2017,-1,0,-1,-1,0
10,2017,-1,-1,-1,-1,-1
21,2017,9391,-1,-1,-1,-1
35,2017,0,0,0,0,0
39,2017,-1,0,-1,0,-1
43,2017,-1,-1,9210,-1,3590
81,2017,0,0,0,0,0
65,2017,0,0,0,0,0
69,2017,0,0,0,0,0
0,2018,24299,3842,28140,16441,11700
1,2018,-1,0,-1,-1,0
7,2018,0,-1,-1,0,-1
10,2018,13397,-1,15388,8899,6489
21,2018,4997,0,4997,-1,-1
35,2018,0,0,0,0,0
39,2018,-1,0,-1,0,-1
43,2018,4430,-1,4938,2090,2848
81,2018,0,0,0,0,0
65,2018,0,0,0,0,0
69,2018,-1,0,-1,-1,0
0,2019,22883,-1,37689,26911,10778
1,2019,-1,0,-1,-1,0
2,2019,0,0,0,0,0
3,2019,0,0,0,0,0
4,2019,0,0,0,0,0
5,2019,-1,0,-1,-1,0
6,2019,0,0,0,0,0
87,2019,0,0,0,0,0
7,2019,-1,-1,-1,-1,0
8,2019,0,0,0,0,0
88,2019,-1,-1,-1,-1,0
9,2019,0,0,0,0,0
89,2019,0,0,0,0,0
90,2019,0,0,0,0,0
10,2019,10267,-1,12076,8895,3181
11,2019,0,0,0,0,0
12,2019,0,-1,-1,-1,0
13,2019,1537,-1,2108,-1,-1
14,2019,-1,0,-1,-1,0
15,2019,-1,0,-1,-1,0
16,2019,-1,-1,-1,-1,-1
17,2019,5107,0,5107,4316,-1
18,2019,0,0,0,0,0
19,2019,1357,0,1357,-1,-1
20,2019,0,0,0,0,0
