id,year,horses_total,male_lt_3yrs,male_gte_3yrs,female_lt_3yrs,female_gte_3yrs,
0,2003,1447274,148870,553873,149788,594743
1,2003,2615,0,1540,-1,-1
2,2003,0,0,0,0,0
3,2003,0,0,0,0,0
4,2003,-1,0,-1,0,0
5,2003,1788,0,-1,-1,-1
6,2003,-1,0,-1,-1,-1
7,2003,0,0,0,0,0
8,2003,0,0,0,0,0
9,2003,0,0,0,0,0
10,2003,250679,20848,95763,23121,110947
11,2003,39016,-1,17009,4125,15340
12,2003,22278,1684,4312,-1,14303
13,2003,16724,-1,6597,-1,7624
14,2003,27783,-1,9233,2436,15388
15,2003,29674,2303,5992,3504,17875
16,2003,56529,7398,23322,6720,19089
17,2003,7956,-1,-1,0,3153
18,2003,-1,0,-1,0,-1
19,2003,50520,2948,26108,3388,18076
20,2003,0,0,0,0,0
21,2003,899998,99936,341732,97836,360494
22,2003,-1,0,-1,0,-1
23,2003,35968,3065,13263,-1,17516
24,2003,33285,4621,8437,5421,14805
25,2003,109307,10582,37170,11163,50392
26,2003,128009,13839,49815,15511,48845
15,2003,70944,8964,17426,11000,33553
27,2003,14609,0,10351,-1,-1
28,2003,221516,26297,82155,22865,90199
29,2003,-1,0,0,0,-1
30,2003,-1,0,0,-1,-1
31,2003,158830,19269,68017,17210,54334
32,2003,4532,-1,2850,0,-1
33,2003,17982,1992,10631,861,4498
34,2003,99404,10665,39410,9934,39396
35,2003,-1,0,-1,-1,-1
36,2003,0,0,0,0,0
37,2003,0,0,0,0,0
38,2003,-1,0,-1,-1,-1
39,2003,-1,0,0,0,-1
40,2003,-1,0,0,0,-1
41,2003,0,0,0,0,0
42,2003,0,0,0,0,0
43,2003,292773,28087,113956,28273,122458
44,2003,53550,5975,11984,6906,28685
45,2003,24108,2768,8277,3106,9957
46,2003,8309,-1,2951,-1,4293
47,2003,61832,5289,25432,-1,27930
48,2003,20965,-1,12373,2011,6015
49,2003,-1,0,-1,0,0
50,2003,9800,933,4012,-1,4387
51,2003,2702,-1,2058,-1,-1
52,2003,44747,3814,22839,4275,13819
53,2003,24166,-1,9009,-1,9878
54,2003,11903,1571,4565,1258,4508
55,2003,551,114,94,-1,320
56,2003,3100,306,1225,-1,1283
57,2003,-1,0,-1,0,-1
58,2003,0,0,0,0,0
59,2003,-1,0,-1,-1,0
60,2003,5974,455,1868,-1,3368
61,2003,354,54,229,-1,-1
63,2003,1138,-1,595,-1,294
63,2003,17624,2717,5218,2801,6888
64,2003,1273,-1,604,-1,416
65,2003,0,0,0,0,0
66,2003,0,0,0,0,0
67,2003,859,0,829,0,-1
9,2003,685,0,654,0,-1
68,2003,174,0,174,0,0
69,2003,-1,0,0,-1,0
0,2004,1517585,170707,580163,163408,603308
1,2004,1200,0,1200,0,0
2,2004,0,0,0,0,0
3,2004,0,0,0,0,0
4,2004,-1,0,-1,0,0
5,2004,-1,0,-1,0,0
6,2004,-1,0,-1,0,0
7,2004,0,0,0,0,0
8,2004,0,0,0,0,0
9,2004,0,0,0,0,0
10,2004,257320,24728,94403,25558,112632
11,2004,41757,3330,19085,5641,13701
12,2004,21233,-1,5791,-1,11416
13,2004,-1,-1,-1,-1,-1
14,2004,32276,-1,8187,4020,17506
15,2004,38500,4991,-1,4147,24519
16,2004,49421,7608,18850,4868,18096
17,2004,9306,-1,4561,-1,-1
18,2004,0,0,0,0,0
19,2004,50674,3278,27165,2928,17303
20,2004,0,0,0,0,0
21,2004,959706,118266,370173,106227,365039
22,2004,-1,-1,-1,-1,-1
72,2004,37731,4512,-1,3193,16132
24,2004,35019,5345,8954,2970,17750
25,2004,86949,14259,20858,10532,41299
26,2004,134728,21582,56959,14148,42039
15,2004,72130,11987,18861,9775,31507
27,2004,14501,-1,11033,-1,2003
28,2004,260825,24602,102205,30766,103251
29,2004,-1,-1,0,0,-1
30,2004,-1,0,0,0,-1
31,2004,176101,20388,74913,21858,58942
32,2004,-1,-1,-1,0,-1
33,2004,22238,2545,13716,1578,4399
34,2004,110777,11041,46350,10426,42960
35,2004,0,0,0,0,0
36,2004,0,0,0,0,0
37,2004,0,0,0,0,0
38,2004,0,0,0,0,0
39,2004,-1,-1,0,0,-1
40,2004,-1,-1,0,0,-1
41,2004,0,0,0,0,0
42,2004,0,0,0,0,0
43,2004,298717,27599,114083,31601,125435
44,2004,53884,4950,11092,6924,30919
45,2004,17619,1840,7293,-1,7082
46,2004,6132,-1,3178,-1,1882
47,2004,65316,6023,27161,6402,25731
48,2004,22983,986,15438,1072,5488
49,2004,-1,0,-1,0,0
50,2004,8538,979,3096,836,3627
51,2004,3540,-1,2299,-1,565
52,2004,43969,4972,18355,4721,15921
53,2004,31582,2358,10519,4970,13735
73,2004,7816,1305,1872,-1,4362
55,2004,491,-1,-1,-1,311
56,2004,4677,384,1698,597,1999
57,2004,-1,0,0,0,-1
58,2004,0,0,0,0,0
59,2004,-1,0,-1,0,0
60,2004,8502,-1,2624,1129,4374
61,2004,439,-1,297,-1,-1
63,2004,692,-1,359,-1,225
74,2004,20176,2330,7413,2159,8275
64,2004,1438,-1,416,-1,862
65,2004,0,0,0,0,0
66,2004,0,0,0,0,0
67,2004,380,-1,304,22,27
9,2004,275,-1,200,22,27
68,2004,105,0,105,0,0
69,2004,0,0,0,0,0
0,2005,1569318,164853,598052,174361,632052
1,2005,1894,-1,841,-1,-1
2,2005,-1,-1,0,0,0
3,2005,0,0,0,0,0
4,2005,-1,0,-1,0,-1
5,2005,-1,0,-1,-1,-1
6,2005,-1,-1,-1,-1,-1
7,2005,0,0,0,0,0
8,2005,0,0,0,0,0
9,2005,0,0,0,0,0
10,2005,289895,27691,105195,30760,126250
11,2005,38777,3738,15576,3997,15466
12,2005,21705,-1,4778,-1,14017
13,2005,15870,-1,6345,-1,-1
14,2005,39369,5288,8235,2975,22870
15,2005,43473,4374,9033,8158,21907
16,2005,61748,7834,22681,7888,23347
17,2005,15480,-1,5206,-1,7434
18,2005,-1,-1,-1,0,0
19,2005,53100,2761,33063,2334,14942
20,2005,-1,0,-1,0,0
21,2005,969037,108115,370623,112117,378182
22,2005,-1,-1,-1,-1,1610
72,2005,48913,5091,18712,5840,19269
24,2005,34317,4326,7733,5628,16630
25,2005,87297,9015,26534,11267,40482
26,2005,174410,16572,78105,18867,60867
15,2005,98282,16125,28180,11751,42227
27,2005,12020,827,8977,-1,1748
28,2005,227326,24148,84501,28844,89834
29,2005,-1,0,-1,0,-1
30,2005,-1,0,0,-1,-1
31,2005,150801,18943,58952,18415,54491
32,2005,2036,-1,1567,0,-1
33,2005,20855,2475,12948,-1,4630
34,2005,104563,9387,41216,9118,44842
35,2005,-1,-1,0,0,0
36,2005,0,0,0,0,0
37,2005,-1,-1,0,0,0
38,2005,0,0,0,0,0
39,2005,-1,-1,-1,-1,-1
40,2005,-1,-1,-1,-1,-1
41,2005,0,0,0,0,0
42,2005,0,0,0,0,0
43,2005,307104,28730,120555,30936,126883
44,2005,54359,6379,13130,7178,27672
45,2005,18715,1848,8247,-1,7512
46,2005,7669,993,2810,-1,3550
47,2005,65031,-1,28713,5841,25971
48,2005,23578,1185,12771,1640,7983
49,2005,-1,0,-1,0,0
50,2005,9772,708,3754,1005,4304
51,2005,3921,-1,2473,-1,-1
52,2005,53419,5272,25634,4480,18034
53,2005,30904,4134,7127,5952,13690
73,2005,12537,755,5087,-1,6142
55,2005,411,-1,162,0,226
56,2005,3007,-1,1451,157,1094
57,2005,0,0,0,0,0
58,2005,0,0,0,0,0
59,2005,-1,-1,-1,0,-1
60,2005,5549,387,1444,767,2951
61,2005,292,0,211,-1,64
63,2005,895,172,379,-1,288
74,2005,14628,1701,5586,1406,5935
64,2005,1973,-1,1264,0,649
65,2005,0,0,0,0,0
66,2005,0,0,0,0,0
67,2005,437,-1,387,-1,20
9,2005,279,-1,238,-1,20
68,2005,159,-1,149,0,0
69,2005,0,0,0,0,0
0,2006,1655284,185341,604121,193755,672067
1,2006,2270,0,1769,-1,-1
2,2006,0,0,0,0,0
3,2006,0,0,0,0,0
4,2006,-1,0,-1,0,0
5,2006,1595,0,-1,-1,-1
6,2006,-1,0,-1,0,-1
7,2006,-1,0,-1,0,0
8,2006,-1,0,-1,0,0
9,2006,0,0,0,0,0
10,2006,283813,29651,94841,34150,125170
11,2006,38240,5385,-1,4932,16233
12,2006,18282,-1,4970,2192,10226
13,2006,21246,-1,-1,-1,-1
14,2006,31050,3118,5748,5046,17137
15,2006,43337,3705,7289,9284,23059
16,2006,63300,7966,22693,5506,27135
17,2006,15459,-1,4427,-1,8873
18,2006,-1,0,0,0,-1
19,2006,52800,4081,30238,3779,14702
20,2006,0,0,0,0,0
21,2006,1045458,125374,383746,122967,413371
22,2006,2746,0,-1,-1,1469
72,2006,-1,-1,-1,-1,-1
24,2006,32929,3333,10983,4300,14314
25,2006,90194,8380,25609,11839,44366
26,2006,176665,20835,61663,30381,63785
15,2006,100129,13208,28571,15604,42746
27,2006,8949,-1,5925,0,-1
28,2006,174713,22890,57624,21036,73163
29,2006,-1,0,-1,-1,-1
30,2006,-1,0,0,-1,0
31,2006,76316,8784,35004,5290,27238
32,2006,6455,-1,2335,-1,-1
33,2006,27970,1620,19601,-1,5562
34,2006,118513,13167,48889,9352,47105
75,2006,2301,-1,-1,-1,1060
76,2006,37666,5685,10735,5037,16209
77,2006,182776,24387,73544,16776,68068
35,2006,0,0,0,0,0
36,2006,0,0,0,0,0
37,2006,0,0,0,0,0
38,2006,0,0,0,0,0
39,2006,-1,0,-1,-1,-1
40,2006,-1,0,-1,-1,-1
41,2006,0,0,0,0,0
42,2006,0,0,0,0,0
43,2006,322323,30276,123057,36085,132906
44,2006,60293,8319,12363,8722,30889
45,2006,20063,2224,6038,2307,9493
46,2006,5687,-1,2455,-1,2243
47,2006,60434,4176,26048,5712,24498
48,2006,27601,886,17038,1990,7687
49,2006,-1,-1,-1,0,0
50,2006,11512,1579,5297,1064,3572
51,2006,2565,-1,2214,-1,-1
52,2006,52961,3941,23763,6531,18727
53,2006,36716,5446,10545,5094,15632
73,2006,14520,-1,4598,1806,6763
55,2006,489,-1,104,-1,337
56,2006,3882,176,1877,-1,1694
57,2006,0,0,0,0,0
58,2006,0,0,0,0,0
59,2006,-1,0,-1,-1,-1
60,2006,7081,480,2140,654,3807
61,2006,264,-1,187,0,-1
63,2006,1552,-1,856,169,500
74,2006,12036,-1,4319,1049,5870
64,2006,3581,-1,2427,-1,906
65,2006,0,0,0,0,0
66,2006,0,0,0,0,0
67,2006,579,-1,545,-1,-1
9,2006,342,-1,308,-1,-1
68,2006,237,0,237,0,0
69,2006,-1,-1,0,-1,0
0,2007,1775794,174924,665960,197385,737524
1,2007,-1,-1,3923,-1,-1
2,2007,0,0,0,0,0
3,2007,0,0,0,0,0
4,2007,-1,-1,-1,0,0
5,2007,-1,-1,-1,-1,-1
6,2007,-1,-1,-1,-1,-1
7,2007,-1,0,-1,0,0
8,2007,-1,0,-1,0,0
9,2007,0,0,0,0,0
10,2007,304004,24216,98618,31482,149687
