id,year,sheep_total,male_lt_6mo,male_6mo_lt_1yr,male_1yr_lt_2yrs,male_gte_2yrs,female_lt_6mo,female_6mo_lt_1yr,female_1yr_lt_2yrs,female_gte_2yrs,male_indigenous,male_hybrid,male_exotic,female_indigenous,female_hybrid,female_exotic,
18,2003,51587,5764,991,1629,4209,6831,2040,3135,26988,12592,0,0,38994,0,-1
19,2003,292642,40214,8118,4999,5199,44444,17874,25773,146022,58530,0,0,234113,0,-1
20,2003,24143,3960,2666,1798,2240,3089,621,687,9081,10665,0,0,13478,0,-1
21,2003,5969518,900158,294096,137474,182913,915248,403348,434905,2701375,1514255,0,-1,4450202,-1,4349
22,2003,207081,36497,10170,5064,6174,33865,17651,16968,80692,57905,0,0,148851,-1,-1
23,2003,308188,47526,14804,7967,9948,47515,22026,32432,125972,80244,0,0,227944,0,-1
24,2003,287655,43595,12766,4511,3945,47308,19749,18628,137154,64816,0,0,222839,0,-1
25,2003,678820,87359,33053,18565,16436,98857,46964,45352,332234,155413,0,0,523408,0,-1
26,2003,664207,100388,29788,9687,19937,103508,46140,39072,315687,159412,0,-1,502956,0,-1
15,2003,829306,113795,57654,-1,27308,134125,42831,39646,393226,219479,0,0,608793,0,-1
27,2003,250456,34970,14830,8434,9031,36015,18569,19656,108949,67267,0,0,183189,0,-1
28,2003,1239594,228677,48979,21731,25807,202091,76129,95380,540800,325194,0,0,913420,0,-1
29,2003,122142,16376,2743,3352,5621,16109,10289,13099,54553,28092,0,0,94051,0,-1
30,2003,210549,28242,10435,9064,12742,24455,12047,18415,95150,60482,0,0,150067,0,-1
31,2003,631007,96444,25000,-1,17166,104934,50757,55771,272404,147141,0,0,483191,0,-1
32,2003,161880,17029,6528,7989,12041,21358,12040,11679,73217,43587,0,0,118293,0,-1
33,2003,133509,11555,13968,2239,5835,12637,12925,9350,65000,33596,0,0,99912,0,-1
34,2003,245124,37705,13378,9619,10924,32471,15231,19457,106338,71626,0,0,173289,0,-1
35,2003,460116,36702,23718,24951,36378,47532,48583,49482,192770,121750,0,0,338367,0,-1
36,2003,42463,4416,1684,1675,3288,4899,3213,4846,18441,11063,0,0,31400,0,-1
37,2003,282051,21407,14760,13454,17186,30226,33310,31226,120482,66807,0,0,215244,0,-1
38,2003,135602,10879,-1,-1,-1,12406,-1,-1,53847,-1,0,0,91723,0,-1
39,2003,58027,6754,3787,2197,3540,9041,3214,5423,24071,16065,-1,0,41303,-1,-1
40,2003,32384,3768,1907,1132,2350,5274,1356,3305,13291,8945,-1,0,22780,-1,-1
41,2003,12697,1624,1197,-1,-1,2055,912,954,5338,3438,0,0,9259,0,-1
42,2003,12946,1361,683,807,830,1712,946,1164,5443,3682,0,0,9264,0,-1
43,2003,3007969,346556,143148,119616,154639,370819,236521,294268,1342402,763959,0,0,2243038,-1,-1
44,2003,241086,31379,7660,4950,4685,36082,14387,21015,120927,48674,0,0,192412,0,-1
45,2003,202869,21999,12031,5956,7137,22704,21841,18862,92339,47123,0,0,155746,0,-1
46,2003,95010,8905,7320,6401,5912,10623,10425,7775,37648,28538,0,0,66471,0,-1
47,2003,315089,42889,9064,7590,9297,52206,21437,28863,143743,68840,0,0,246249,0,-1
48,2003,105712,12164,4529,4928,5406,15474,7871,10470,44870,27027,0,0,78685,0,-1
49,2003,122653,16077,11705,6957,6309,11853,13132,14816,41803,41049,0,0,81604,0,-1
50,2003,486963,37036,32577,43591,56515,42626,48525,60474,165618,169720,0,0,317243,0,-1
51,2003,41033,6423,1897,774,699,7015,3097,3472,17656,9793,0,0,31240,0,-1
52,2003,319369,52700,7824,4310,4152,52726,16007,21436,160215,68985,0,0,250384,0,-1
53,2003,473939,41455,18315,15894,23781,39300,36164,57164,241865,99445,0,0,373521,-1,-1
54,2003,148821,23380,3136,1691,3701,24258,8520,10696,73439,31908,0,0,116913,0,-1
55,2003,18240,1545,1101,377,370,1852,1540,1343,10111,3393,0,0,14847,0,-1
56,2003,50091,5117,2349,1690,3054,6278,3814,2879,24909,12211,0,0,37880,0,-1
57,2003,1975,288,123,94,196,156,110,122,886,700,0,0,1274,0,-1
58,2003,68468,3559,4008,3716,15662,5758,4300,4846,26619,26945,0,0,41523,0,-1
59,2003,10190,648,584,527,1294,678,604,820,5035,3053,0,0,7137,0,-1
60,2003,76207,10301,7407,2560,1694,9694,6191,8276,30085,21962,0,0,54246,0,-1
61,2003,9241,1001,312,72,260,1366,775,882,4572,1645,0,0,7596,0,-1
63,2003,13576,1932,703,1051,675,1884,1115,1428,4788,4361,0,0,9215,0,-1
63,2003,182228,23831,9133,5564,3432,24667,14906,16642,84054,41960,0,0,140269,0,-1
64,2003,25211,3928,1371,921,408,3619,1759,1987,11218,6628,0,0,18583,0,-1
65,2003,3757,370,-1,149,197,473,199,425,1793,868,0,0,2889,0,-1
66,2003,3757,370,-1,149,197,473,199,425,1793,868,0,0,2889,0,-1
67,2003,16494,1944,882,1098,1212,1991,1044,1180,7143,5135,0,0,11359,0,-1
9,2003,11172,1104,676,811,1111,1284,825,739,4622,3702,0,0,7470,0,-1
68,2003,5322,840,-1,286,-1,-1,219,442,2521,1433,0,0,3889,0,-1
69,2003,52088,6359,2790,2538,-1,6471,4530,5941,20281,14865,0,0,37223,0,-1
0,2004,18074721,2436782,725657,522437,807314,2488819,1043427,1435074,8615212,4486593,0,5596,13563345,-1,18817
1,2004,726394,66245,39354,22913,44832,72450,47508,61879,371214,173210,0,-1,552916,0,-1
2,2004,74450,4634,4509,4242,4671,4528,5554,9872,36440,18055,0,0,56394,0,0
3,2004,143106,10781,7603,6160,8787,15494,14192,11713,68376,33331,0,0,109775,0,0
4,2004,325784,34982,14946,8256,11482,35807,18413,25876,176023,69531,0,-1,255985,0,-1
5,2004,163692,13753,10640,3547,19105,15480,7413,12639,81115,47044,0,0,116648,0,0
6,2004,19363,-1,-1,-1,-1,-1,-1,1780,-1,-1,0,0,14115,0,0
7,2004,196385,18169,7097,7467,12999,28927,19070,16755,85901,45732,0,0,150653,0,0
8,2004,91819,7866,3535,4008,4561,12325,10309,8990,40226,19970,0,0,71849,0,0
9,2004,104566,10303,3563,3459,8438,16603,8761,7765,45675,25762,0,0,78804,0,0
10,2004,6390779,783446,227263,193806,344830,770520,343455,481594,3245867,1548370,0,-1,4837770,-1,-1
11,2004,416860,48649,8393,5147,24274,60825,25210,30010,214353,86463,0,0,330397,0,0
12,2004,645036,94839,26187,13081,19647,80104,29045,30454,351679,153395,0,-1,489465,-1,-1
13,2004,585981,42949,22765,18910,40803,44126,35481,70802,310144,125129,0,-1,460553,0,0
14,2004,1724513,190092,66558,74011,143801,176085,77861,126312,869793,474461,0,0,1250051,0,0
15,2004,1131509,136905,49402,39084,78588,153122,60518,67257,546634,303663,0,-1,827216,0,-1
16,2004,953080,137709,17092,17478,17317,130738,59927,79768,493050,189597,0,0,761950,0,-1
17,2004,532075,76743,21136,15860,8824,71484,29462,45350,263216,122563,0,0,409512,0,0
18,2004,50912,3512,2449,1964,6185,3984,2883,3668,26267,14110,0,0,36802,0,0
19,2004,326197,47974,10159,4634,3701,47797,22469,27000,162463,66469,0,0,259728,0,0
20,2004,24616,4073,3121,3636,1691,2257,600,972,8267,12520,0,0,12096,0,0
21,2004,6905369,1099320,276774,158687,214295,1109708,378524,508427,3159634,1744653,0,-1,5141872,0,-1
22,2004,276668,42773,9992,3323,8365,43686,18193,24317,126019,64452,0,0,212216,0,0
72,2004,360421,60034,15603,4765,8208,55253,21447,19017,176094,88610,0,0,271811,0,0
24,2004,339179,55501,12827,9543,6707,49751,18608,30603,155638,84579,0,0,254600,0,0
25,2004,731248,102004,35816,20828,9845,113832,35480,51770,361673,168493,0,0,562755,0,0
26,2004,793969,143189,19880,8137,17000,143536,34618,67081,360529,188206,0,0,605763,0,0
15,2004,873097,150572,22298,26032,18631,148856,31745,44094,430868,217533,0,0,654792,0,-1
27,2004,313670,49828,13998,9609,8861,44738,18636,24440,143560,82296,0,0,231374,0,0
28,2004,1507642,253279,63448,23441,54255,258329,80276,89084,685530,389999,0,-1,1099570,0,-1
29,2004,168955,18457,10299,6463,10587,26353,15768,14842,66186,45806,0,0,123149,0,0
30,2004,236192,32752,10857,11843,14165,27006,15666,24158,99745,69617,0,0,166575,0,0
31,2004,684169,102717,29937,13590,-1,107141,47895,70547,284573,174013,0,0,510156,0,0
32,2004,185548,18800,8650,7945,15226,25373,12128,16162,81264,50620,0,0,134928,0,0
33,2004,164961,30057,11708,5926,3438,25162,11776,13246,63649,51128,0,0,113833,0,0
34,2004,269649,39357,11463,7242,11239,40690,16288,19064,124306,69301,0,0,200348,0,0
35,2004,463000,42724,20486,22024,48673,50201,32421,39405,207066,133907,0,0,329093,0,0
36,2004,34345,3584,1073,1861,2181,4040,2020,3651,15935,8698,0,0,25647,0,0
37,2004,308000,30526,13992,13172,34629,33944,21537,20449,139752,92318,0,0,215682,0,0
38,2004,120656,8615,5421,-1,11863,12217,8864,-1,51379,32891,0,0,87765,0,0
39,2004,65794,10285,3398,3005,3633,10151,3707,5663,25952,20257,0,-1,45344,0,-1
40,2004,38671,6460,1596,1853,2488,5726,2503,3232,14813,12333,0,-1,26145,0,-1
41,2004,12670,1561,775,-1,-1,2546,449,1044,5855,2774,0,0,9895,0,0
42,2004,14454,2263,1027,949,910,1879,755,1386,5284,5149,0,0,9304,0,0
43,2004,3270198,410237,147773,111684,134976,439306,214490,315807,1495926,804669,0,0,2464692,0,-1
44,2004,280058,41398,10483,5516,3628,45656,14808,30310,128259,61025,0,0,219033,0,0
45,2004,215764,27438,10888,4921,4404,28078,14091,19573,106371,47650,0,0,168113,0,0
46,2004,101032,12090,6418,6179,4288,12538,8392,11730,39397,28975,0,0,72057,0,0
47,2004,316405,49663,7728,9165,7490,49313,19120,30475,143451,74046,0,0,242359,0,0
48,2004,152836,24121,7105,5363,5015,20712,11410,12794,66317,41603,0,0,111233,0,0
49,2004,157519,20654,15998,9074,6398,18093,13703,19413,54185,52125,0,0,105394,0,0
50,2004,479589,37033,30510,33822,43291,40800,42542,58822,192771,144655,0,0,334934,0,0
51,2004,49641,8113,1752,1661,-1,7633,2735,3615,22659,13000,0,0,36641,0,0
52,2004,307463,45223,8199,4433,3194,50048,17046,18415,160905,61049,0,0,246414,0,0
53,2004,477618,46753,14261,9773,18258,56956,27224,59780,244613,89045,0,0,387737,0,-1
73,2004,160422,21624,4634,1929,1979,22852,11883,10987,84534,30166,0,0,130255,0,0
55,2004,23426,3202,819,447,295,3657,1348,1594,12063,4764,0,0,18662,0,0
56,2004,63445,6648,1644,2047,4930,7899,3913,6521,29843,15269,0,0,48176,0,0
57,2004,1918,188,70,90,181,132,145,161,952,529,0,0,1389,0,0
58,2004,75491,5282,3469,4486,15626,5945,4557,5963,30164,28863,0,0,46628,0,0
59,2004,12542,942,545,615,1964,1168,-1,1066,5434,4066,0,0,8476,0,0
60,2004,100253,14883,5439,4185,5354,13945,6889,7561,41999,29860,0,0,70393,0,0
61,2004,10832,1124,322,218,215,1688,597,1061,5607,1879,0,0,8954,0,0
63,2004,17252,2775,1778,1133,1033,2111,875,1152,6394,6720,0,0,10533,0,0
74,2004,232259,36260,14029,6019,4990,43850,9769,12906,104436,61298,0,0,170961,0,0
64,2004,34434,4824,1683,609,969,6234,2637,1907,15572,8085,0,0,26349,0,0
65,2004,3438,307,160,329,385,398,163,319,1378,1181,0,0,2257,0,0
66,2004,3438,307,160,329,385,398,163,319,1378,1181,0,0,2257,0,0
67,2004,7089,1195,346,253,263,1161,298,440,3134,2057,0,0,5032,0,0
9,2004,5181,797,285,214,194,778,227,381,2305,1490,0,0,3691,0,0
68,2004,1908,398,61,-1,69,383,71,59,828,566,0,0,1341,0,0
69,2004,46275,4855,3006,2269,2428,5996,3793,4786,19141,12558,0,0,33716,0,0
0,2005,20721562,2897072,807631,655664,975782,3061169,1161287,1537865,9625092,5327071,-1,-1,15369661,-1,-1
1,2005,813546,99164,37194,24639,47317,91455,55048,73037,385692,207452,-1,-1,604970,-1,0
2,2005,79000,6651,4281,4604,5290,7989,7737,9753,32694,20826,0,0,58174,0,0
3,2005,213888,25604,10068,8720,14442,22530,18555,20294,93674,58835,0,0,155053,0,0
4,2005,338565,45471,12683,6223,12363,41874,18989,30374,170589,76327,-1,0,261562,-1,0
5,2005,157611,18767,8901,4244,13955,16957,8208,9956,76621,45419,-1,-1,111743,0,0
6,2005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0
7,2005,156880,11061,8193,6644,13698,19105,16693,19735,61750,39572,0,-1,117284,0,0
8,2005,47393,3163,2403,2123,3714,6222,5141,5324,19303,11404,0,0,35990,0,0
9,2005,109487,7897,5790,4521,9985,12883,11552,14411,42447,28169,0,-1,81294,0,0
10,2005,7530518,999208,258973,246979,414214,1071319,374071,534690,3631064,1915848,1943,-1,5606830,-1,-1
11,2005,625277,66339,22180,14925,32883,93160,29748,51244,314797,136327,0,0,488950,0,0
12,2005,759047,113525,16239,14674,18639,125265,36150,55917,378639,162497,-1,0,593362,-1,0
13,2005,646663,75206,25815,23861,53506,88414,37835,50994,291033,178387,0,0,468276,0,0
14,2005,1926023,261785,70749,99106,163528,259845,71311,96902,902796,592740,-1,-1,1330854,0,0
15,2005,1332610,168417,59182,55166,91358,189216,68316,89582,611372,373880,0,-1,957201,-1,-1
16,2005,1187431,157949,20465,15199,30320,164247,73606,99301,626345,223659,-1,0,963499,0,0
17,2005,613609,91980,24153,14471,10069,88612,32916,53064,298343,140673,0,0,472935,0,0
18,2005,67728,6388,4537,3857,7340,6406,5048,6870,27282,22123,0,0,45606,0,0
19,2005,340888,54039,13325,2171,2783,52190,17724,29416,169240,72318,0,0,268150,-1,0
20,2005,31241,3580,2327,3549,3787,3966,1417,-1,11217,13243,0,0,17998,0,0
21,2005,8084573,1282307,334635,236888,280675,1300867,465293,567376,3616532,2130038,-1,-1,5939305,-1,-1
22,2005,419379,70759,20976,10848,14502,72537,28241,36413,165102,117085,0,0,302294,0,0
72,2005,410139,65685,17762,9522,12308,66219,29817,41441,167386,105277,0,0,304862,0,0
24,2005,353880,58705,10945,9480,8164,58648,17955,23616,166367,87293,0,0,266587,0,0
25,2005,820764,118946,42702,25717,15560,114531,40031,54666,408610,202925,0,0,617839,0,0
26,2005,1051199,178849,26081,19763,34712,181682,55041,84637,470434,259405,0,0,791793,0,0
15,2005,1097904,182046,27568,32693,51762,202534,47953,62614,490734,294069,0,0,803598,0,-1
27,2005,389421,52315,13411,12970,20554,62177,23951,25672,178372,99250,0,0,290171,0,0
28,2005,1638457,266895,74386,41058,51439,270519,97346,101748,735066,429611,-1,0,1194383,-1,0
29,2005,175205,23831,10424,7848,8222,21077,11183,17193,75426,50326,0,0,124879,0,0
30,2005,325452,44840,21765,19838,16057,39694,18071,28063,137123,102500,0,0,222951,0,0
31,2005,717454,121730,22946,17331,13191,116581,52286,41834,331556,175197,0,0,542257,0,0
32,2005,190731,21671,14302,8324,11778,25231,16826,11180,81419,56075,0,0,134657,0,0
33,2005,191041,30337,16790,13278,9508,25979,9629,16060,69460,69612,0,-1,121128,0,0
34,2005,303547,45700,14577,8216,12919,43458,16963,22238,139476,81412,0,0,221905,-1,0
35,2005,594289,68604,25350,27461,56061,69414,33187,49308,264906,177475,0,0,416814,0,0
36,2005,32502,2713,1538,1458,2777,3586,2890,4203,13337,8486,0,0,24016,0,0
37,2005,416193,53050,16939,17126,38980,47514,20709,28625,193251,126095,0,0,290098,0,0
38,2005,145594,12841,6874,8876,14303,18314,9588,16480,58318,42894,0,0,102700,0,0
39,2005,68931,10071,4463,3276,3185,9279,4866,5927,27864,20995,0,0,47936,0,0
40,2005,42085,6292,2388,2012,1761,5808,2550,3225,18050,12452,0,0,29632,0,0
41,2005,13167,1851,1210,624,706,1808,751,1286,4930,4391,0,0,8776,0,0
42,2005,13680,1928,866,640,718,1663,1565,1416,4884,4152,0,0,9528,0,0
43,2005,3403098,419166,134784,105976,155850,491301,206535,282079,1607406,815579,-1,0,2586924,-1,0
44,2005,303003,47709,8209,6481,6081,48208,15862,30571,139882,68480,0,0,234524,0,0
45,2005,237027,31462,11906,5748,4724,34541,15865,16126,116655,53840,0,0,183187,0,0
46,2005,109121,12631,7960,7016,4836,17512,5892,9375,43899,32443,0,0,76678,0,0
47,2005,390097,44228,13762,9151,13343,70695,26923,21682,190314,80484,0,0,309614,0,0
48,2005,171268,21042,9087,6826,7749,23369,11337,11566,80292,44704,0,0,126565,0,0
49,2005,181084,19344,7307,8246,15918,20595,14207,24968,70499,50815,0,0,130269,0,0
50,2005,353483,29863,19088,14905,33576,39316,28771,37594,150368,97433,0,0,256050,0,0
51,2005,49128,8813,2737,1231,1097,6209,2798,3258,22985,13878,0,0,35250,0,0
52,2005,376268,58918,9640,5902,5919,64898,16995,22331,191664,80379,0,0,295888,0,0
53,2005,478036,43396,15049,15534,21641,60889,29588,50874,241065,95423,-1,0,382019,-1,0
73,2005,174823,24136,4237,2960,4445,28460,8888,8936,92762,35778,0,0,139045,0,0
55,2005,24990,3601,858,538,612,3530,1005,1802,13045,5609,0,0,19381,0,0
56,2005,50835,5919,1362,992,4553,5850,2071,4054,26034,12826,0,0,38008,0,0
57,2005,3128,381,138,43,276,460,98,269,1463,837,0,0,2290,0,0
58,2005,81837,6988,3705,6202,16076,7437,3043,6830,31555,32971,0,0,48866,0,0
59,2005,11954,940,297,362,2224,1233,517,706,5674,3822,0,0,8131,0,0
60,2005,99014,12092,6068,5732,2932,13278,5245,10499,43169,26823,0,0,72191,0,0
61,2005,13267,1710,443,344,392,1741,924,1065,6648,2889,0,0,10378,0,0
63,2005,16711,2126,1378,1717,1000,2090,816,1082,6503,6220,0,0,10491,0,0
74,2005,242693,38819,10067,5621,7209,36152,13632,16521,114672,61716,0,0,180977,0,0
64,2005,35330,5049,1486,425,1248,4836,2058,1969,18259,8208,0,0,27122,0,0
65,2005,4501,381,205,410,442,663,152,410,1839,1438,0,0,3048,0,-1
66,2005,4501,381,205,410,442,663,152,410,1839,1438,0,0,3048,0,-1
67,2005,11052,1463,460,298,512,1528,832,704,5254,2733,0,0,8319,0,0
9,2005,7916,1028,363,229,354,1126,562,518,3736,1974,0,0,5942,0,0
68,2005,3136,435,97,-1,158,402,271,186,1518,759,0,0,2377,0,0
69,2005,54173,5648,3374,3093,3827,6238,4609,4599,22785,15942,0,0,38232,0,0
0,2006,23617496,3270864,979798,749823,1252433,3260697,1302995,1693916,11106969,6245292,4899,2727,17356064,6096,2418
1,2006,972500,117332,48572,33404,53668,109611,61501,88963,459450,251610,0,-1,719524,0,0
2,2006,77646,10142,-1,2914,4269,8931,7577,11052,29794,20291,0,0,57355,0,0
3,2006,255986,24175,10840,14345,14740,27106,14173,29448,121159,64100,0,0,191887,0,0
4,2006,377246,52196,18883,10651,13597,43941,24089,28197,185693,95327,0,0,281919,0,0
5,2006,231111,27677,14812,4877,19843,24951,13547,18812,106591,65843,0,-1,163902,0,0
6,2006,30511,-1,-1,-1,1219,-1,2115,-1,16212,6049,0,0,24462,0,0
7,2006,247597,16751,9985,10017,12915,28498,23992,35267,110172,49669,0,0,197928,0,0
8,2006,85554,4951,3256,3417,5075,9040,7269,10652,41894,16698,0,0,68855,0,0
9,2006,162044,11800,6730,6600,7841,19457,16723,24615,68278,32971,0,0,129073,0,0
10,2006,8235904,1107201,323201,260881,454236,1076726,405914,539680,4068064,2142116,-1,-1,6086899,3125,-1
11,2006,673416,90339,24764,26540,25910,92147,43471,45131,325114,167553,0,0,505863,0,0
12,2006,775281,117154,24621,14380,19279,112798,33957,41725,411365,175435,0,0,599576,-1,0
13,2006,798128,92567,28066,25957,64555,103923,32679,67044,383337,209212,-1,-1,585144,-1,0
14,2006,1998539,251965,89596,85753,172191,233686,95019,110304,960024,599506,0,0,1399033,0,0
15,2006,1265757,147812,65857,57563,92351,153859,75869,91800,580648,363026,-1,0,901893,-1,0
16,2006,1434007,204619,29595,18909,39262,190777,73260,94510,783075,291563,-1,-1,1141348,-1,0
17,2006,769899,124267,40078,16154,25617,111397,28089,59664,364633,206116,0,0,563783,0,0
18,2006,84302,8908,4124,4611,7798,8384,4503,6418,39556,25350,-1,0,58400,-1,0
19,2006,401084,65234,13936,6567,4721,65923,17658,21187,205858,90458,0,0,310267,0,-1
20,2006,35491,4336,2563,4448,2553,3831,1410,1896,14455,13899,0,0,21591,0,0
21,2006,9264558,1438260,377247,246351,407032,1425455,512778,632536,4224899,2468297,-1,0,6793287,-1,-1
22,2006,253615,38534,15552,5391,11064,42595,18607,22747,99124,70542,0,0,183074,0,0
72,2006,303544,42674,16964,7463,14229,54354,21509,18649,127703,81329,0,0,222215,0,0
24,2006,440071,72858,19411,12845,10051,69999,22661,27321,204926,115164,0,0,324907,0,0
25,2006,920704,140933,41569,24401,19816,133357,44837,61143,454648,226719,0,0,693985,0,0
26,2006,1228411,209425,32971,24254,18577,219871,64776,102611,555927,285226,0,0,942904,-1,0
15,2006,1162812,186385,27079,29474,93822,174204,42166,50355,559327,336760,0,0,826051,0,0
27,2006,536483,63440,21969,14050,-1,64377,27108,39421,243710,161867,0,0,373990,-1,0
28,2006,1313210,203581,59813,32652,38945,220258,73430,83750,600781,334991,0,0,977549,-1,0
29,2006,189738,27797,8206,5903,10077,26723,9403,12734,88896,51983,0,0,137756,0,0
30,2006,355247,45522,22000,20184,18471,41823,24707,34034,148506,106178,0,0,249070,0,0
31,2006,476785,82653,16935,10299,15452,79829,23189,29337,219092,125338,0,0,351447,0,0
32,2006,268107,31280,14871,10357,22057,31784,16802,15806,125150,78565,0,0,189542,0,0
33,2006,230307,42118,14652,10341,10225,33105,11196,12650,96021,77336,0,0,152972,0,0
34,2006,346344,45286,17179,16230,27889,38392,19219,27443,154705,106585,0,0,239759,0,0
75,2006,188650,28817,10212,5094,7318,29054,14828,14761,78567,51441,0,0,136999,0,-1
76,2006,222418,37889,11173,3695,8524,34746,16611,16231,93550,61280,0,0,161137,0,0
77,2006,828110,139069,26692,13719,18107,130983,61730,63545,374266,196993,-1,0,629931,-1,0
35,2006,714685,69833,37445,46257,79976,82779,47891,59254,291251,232835,-1,-1,480726,-1,-1
36,2006,64482,6412,4943,5133,5382,7726,6050,6859,21978,21870,0,0,42613,0,0
37,2006,514376,50235,26275,33540,61850,59070,31640,37886,213880,171227,-1,-1,342025,-1,-1
38,2006,135827,13186,6226,7584,12744,15983,10202,14509,55394,39739,0,0,96088,0,0
39,2006,89055,13818,3313,1835,4698,16070,5793,6331,37197,23174,0,-1,63769,0,-1
40,2006,56126,9554,2412,1076,2456,9815,3727,3832,23254,15009,0,-1,39005,0,-1
41,2006,15775,1721,-1,-1,1033,3382,891,885,7383,3233,0,0,12542,0,0
42,2006,17154,2543,744,436,1209,2873,1175,1614,6560,4933,0,0,12221,0,0
43,2006,4029530,500514,175770,147821,235408,513959,241130,325435,1889492,1058414,-1,-1,2969441,-1,0
44,2006,347182,53915,11779,7049,5458,59295,13808,32995,162883,78201,0,0,268982,0,0
45,2006,241406,29870,10393,8769,5966,31459,15563,21035,118349,54998,0,0,186407,0,0
46,2006,108593,9628,6533,7946,7031,15961,6383,8031,47081,31137,0,0,77456,0,0
47,2006,453246,73675,13092,8143,14662,65415,18799,27693,231767,109572,0,0,343674,0,0
48,2006,199058,23377,12502,8167,11232,24378,11338,15961,92104,55277,0,0,143781,0,0
49,2006,177702,21603,10134,7244,8833,22704,13592,20306,73286,47601,0,-1,129887,0,0
50,2006,621262,47607,37658,39816,81558,56967,52142,67531,237983,206640,0,0,414622,0,0
51,2006,46903,8847,1994,1829,1209,6749,2256,2583,21435,13839,0,-1,33023,0,0
52,2006,405625,68708,10358,6474,7436,65983,20289,21027,205352,92975,0,0,312650,0,0
53,2006,527631,44559,20813,20823,33232,55493,35851,48227,268633,118582,-1,0,407628,-1,0
73,2006,221250,26283,10982,9517,7904,25689,15965,14915,109993,54687,0,0,166563,0,0
55,2006,28887,3761,1399,762,841,3369,2218,1804,14733,6763,0,0,22124,0,0
56,2006,61375,7853,2419,1720,6802,5989,2229,3436,30929,18793,0,0,42582,0,0
57,2006,4345,605,135,169,425,396,182,300,2134,1333,0,0,3012,0,0
58,2006,93302,5509,3595,3865,24553,6625,5604,4872,38678,37522,0,0,55780,0,0
59,2006,15526,1330,495,571,2325,1516,692,1039,7558,4721,0,0,10805,0,0
60,2006,113554,14512,7843,6238,5064,13995,6162,8043,51697,33656,0,0,79897,0,0
61,2006,14778,1652,421,495,549,2408,887,1235,7131,3117,0,0,11661,0,0
63,2006,16811,3130,2002,1051,953,1861,967,883,5964,7136,0,0,9675,0,0
74,2006,290871,48613,9432,6164,7709,43437,13798,20273,141443,71919,0,0,218952,0,0
64,2006,40223,5478,1792,1008,1665,4269,2406,3247,20358,9943,0,0,30281,0,0
65,2006,4265,390,243,234,550,435,207,415,1791,1417,0,0,2848,0,0
66,2006,4265,390,243,234,550,435,207,415,1791,1417,0,0,2848,0,0
67,2006,10735,1423,464,492,600,1768,638,606,4744,2979,0,0,7756,0,0
9,2006,7116,844,348,417,485,1069,489,424,3040,2094,0,0,5021,0,0
68,2006,3619,579,116,-1,115,698,149,182,1705,885,0,0,2734,0,0
69,2006,48666,5342,3558,2532,3348,5397,3152,5429,19908,14780,0,0,33886,0,0
0,2007,26117272,3248091,1163234,933101,1542074,3488149,1516324,1989455,12236844,6875335,-1,-1,19214310,15652,-1
1,2007,1388104,135656,78194,48846,78016,134536,110577,136919,665360,340331,-1,0,1046535,-1,0
2,2007,79967,7411,3741,3399,5799,8427,6671,6750,37771,20349,0,0,59168,-1,0
3,2007,318478,29121,24092,12460,21877,28703,30179,29161,142885,87550,0,0,230735,-1,0
