id,year,sheep_afflicted,sheep_treated,sheep_death_disease,sheep_death_other,sheep_vac_total,sheep_vac_anthrax,sheep_vac_blackleg,sheep_vac_pleuro_pneumonia,sheep_vac_hemorrhagic_septicemia,sheep_vac_rinderpest,sheep_vac_other,total_deaths,male_deaths,female_deaths,
0,2003,2671938,322280,0,0,1133056,0,0,0,0,0,0,2058296,0,0
1,2003,77786,21597,0,0,217466,0,0,0,0,0,0,55034,0,0
2,2003,11508,6189,0,0,13077,0,0,0,0,0,0,7080,0,0
3,2003,15826,3597,0,0,31738,0,0,0,0,0,0,11552,0,0
4,2003,35599,8030,0,0,117529,0,0,0,0,0,0,24830,0,0
5,2003,10860,1432,0,0,48943,0,0,0,0,0,0,9833,0,0
6,2003,3992,2349,0,0,6179,0,0,0,0,0,0,1739,0,0
7,2003,108766,2673,0,0,3082,0,0,0,0,0,0,85218,0,0
8,2003,34802,243,0,0,930,0,0,0,0,0,0,28688,0,0
9,2003,73964,2430,0,0,2152,0,0,0,0,0,0,56531,0,0
10,2003,834559,127891,0,0,505745,0,0,0,0,0,0,653195,0,0
11,2003,68308,7517,0,0,33550,0,0,0,0,0,0,50480,0,0
12,2003,88764,9569,0,0,15664,0,0,0,0,0,0,76665,0,0
13,2003,133413,13008,0,0,1643,0,0,0,0,0,0,101101,0,0
14,2003,175386,26297,0,0,208691,0,0,0,0,0,0,142522,0,0
15,2003,92477,14534,0,0,102494,0,0,0,0,0,0,76048,0,0
16,2003,137323,22517,0,0,117198,0,0,0,0,0,0,101312,0,0
17,2003,74309,15363,0,0,10519,0,0,0,0,0,0,55375,0,0
18,2003,4910,1558,0,0,5874,0,0,0,0,0,0,3363,0,0
19,2003,58022,17528,0,0,8978,0,0,0,0,0,0,45066,0,0
20,2003,1648,0,0,0,1134,0,0,0,0,0,0,1264,0,0
21,2003,1129746,136419,0,0,327868,0,0,0,0,0,0,879757,0,0
22,2003,27919,10199,0,0,1228,0,0,0,0,0,0,15103,0,0
23,2003,49064,10298,0,0,8548,0,0,0,0,0,0,39701,0,0
24,2003,58519,7489,0,0,2710,0,0,0,0,0,0,41352,0,0
25,2003,101354,8208,0,0,0,0,0,0,0,0,0,71140,0,0
26,2003,147579,13526,0,0,67050,0,0,0,0,0,0,120452,0,0
15,2003,153432,24153,0,0,74751,0,0,0,0,0,0,121969,0,0
27,2003,52601,5818,0,0,20270,0,0,0,0,0,0,45199,0,0
28,2003,296973,29410,0,0,105753,0,0,0,0,0,0,244748,0,0
29,2003,11347,1734,0,0,10323,0,0,0,0,0,0,6451,0,0
30,2003,12856,3223,0,0,21585,0,0,0,0,0,0,6439,0,0
31,2003,134065,14610,0,0,4225,0,0,0,0,0,0,103432,0,0
32,2003,27556,4362,0,0,6810,0,0,0,0,0,0,19651,0,0
33,2003,19741,1589,0,0,2320,0,0,0,0,0,0,15054,0,0
34,2003,36740,1801,0,0,2294,0,0,0,0,0,0,29065,0,0
35,2003,52204,3978,0,0,32788,0,0,0,0,0,0,30202,0,0
36,2003,17187,347,0,0,313,0,0,0,0,0,0,13932,0,0
37,2003,26674,840,0,0,6891,0,0,0,0,0,0,11812,0,0
38,2003,8342,2791,0,0,25584,0,0,0,0,0,0,4458,0,0
