id,year,total_laying_hens_indigenous,avg_indigenous_egg_period_peryear,avg_period_length_indigenous,avg_indigenous_egg_period_perhen,total_egg_prod_indigenous,total_laying_hens_hybrid,avg_hybrid_egg_period_peryear,avg_period_length_hybrid,avg_hybrid_egg_period_perhen,total_egg_prod_hybrid,total_laying_hens_exotic,avg_exotic_egg_period_peryear,avg_period_length_exotic,avg_exotic_egg_period_perhen,total_egg_prod_exotic,
3,2019,257971,5,29,18,3100088,64718,6,81,54,2034877,106547,0,181,141,1985248
4,2019,63379,12,45,25,2619210,77043,7,83,56,3619889,237567,0,153,130,3454786
5,2019,84131,6,24,14,751021,-1,-1,32,24,-1,25963,0,216,178,467951
6,2019,160594,5,23,13,1298902,23946,6,29,22,-1,10359,0,63,47,-1
87,2019,129566,8,30,18,3132563,18406,-1,-1,-1,-1,161736,0,234,164,3374207
7,2019,22581,6,21,16,206449,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
8,2019,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
88,2019,10515,-1,-1,-1,101132,0,0,0,0,0,-1,0,-1,-1,-1
9,2019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0
89,2019,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
90,2019,4367410,5,24,13,36801619,0,0,0,0,0,0,0,0,0,0
10,2019,321571,4,24,13,2277114,636929,11,62,49,36344226,532208,0,176,146,8754617
11,2019,424548,4,23,12,2497536,5499,-1,-1,-1,168381,21641,0,224,-1,524669
12,2019,268352,6,25,13,3227049,29822,6,27,21,387749,87613,0,197,162,1704924
13,2019,553885,5,24,12,4296458,104704,7,32,23,1838580,55515,0,301,213,1314748
14,2019,543644,5,26,13,4426943,125256,14,80,60,-1,-1,0,-1,-1,156692
15,2019,429187,7,25,14,6574511,175474,12,74,66,-1,110381,0,188,170,2051054
16,2019,645412,4,24,15,4714824,31246,-1,59,46,-1,44414,0,160,138,795236
17,2019,121529,4,22,11,632021,61233,5,39,33,624310,58991,0,129,110,812956
18,2019,288898,5,23,14,2295915,17383,-1,-1,-1,485351,3997,0,-1,103,-1
19,2019,79016,5,26,14,484119,21203,-1,47,41,-1,41238,0,87,67,209711
20,2019,636474,4,23,13,4949221,10126,-1,-1,-1,186749,-1,0,-1,-1,-1
91,2019,54894,4,25,15,425909,52695,5,75,60,1373684,76183,0,160,133,1052770
111,2019,5278021,5,22,13,42277217,2289,5,-1,-1,33744,4552,0,141,118,59402
21,2019,313077,4,18,12,1919480,1138330,9,58,48,43396864,658495,0,96,92,8421936
22,2019,207911,3,19,10,691906,58626,3,49,44,567021,-1,0,-1,-1,-1
72,2019,254351,6,22,11,2101276,42127,-1,35,30,-1,-1,0,-1,-1,-1
93,2019,646556,4,20,11,2981733,94939,12,90,63,3267896,19983,0,44,29,80436
25,2019,380242,5,24,13,3391755,56411,5,33,27,588039,35363,0,105,100,493628
26,2019,212989,5,27,16,2184411,134717,8,63,55,-1,27516,0,67,77,444748
15,2019,230498,6,26,14,1978275,77413,-1,83,69,-1,63892,0,129,109,789167
94,2019,415253,6,25,14,5832276,73710,5,34,27,786629,-1,0,-1,-1,-1
28,2019,318550,5,21,13,2155675,185224,9,52,44,9104002,141766,0,90,92,2180975
29,2019,585307,6,21,11,4168416,12694,-1,30,22,-1,53281,0,73,65,445869
30,2019,205198,-1,26,16,-1,17716,-1,22,18,-1,-1,0,60,52,208667
31,2019,62324,6,25,14,600246,24307,-1,45,42,-1,36187,0,90,77,275626
32,2019,144379,5,25,16,1378906,-1,16,-1,-1,-1,0,0,-1,-1,-1
33,2019,338406,5,22,16,2629906,125466,5,45,36,2183827,61580,0,157,148,1363232
34,2019,90120,4,25,16,806275,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
95,2019,173320,5,25,13,1225764,-1,5,-1,-1,331198,-1,0,-1,-1,-1
71,2019,244578,5,24,14,1927193,55398,4,63,50,977925,13962,0,170,112,146944
96,2019,249861,3,19,11,835443,62727,5,55,49,1109718,50522,0,47,42,242574
97,2019,113973,3,23,13,546031,55473,2,164,-1,1185729,-1,0,-1,-1,-1
76,2019,91129,3,20,11,316576,13641,5,33,29,301126,3206,0,-1,-1,-1
98,2019,13410657,5,23,13,110569380,11620,29,105,95,-1,8346,0,160,144,148111
35,2019,91490,4,20,14,645376,1124,-1,11,9,-1,-1,0,20,17,6864
99,2019,2246,3,18,10,7664,0,0,0,0,0,-1,0,-1,-1,-1
100,2019,6042,-1,26,17,-1,0,0,0,0,0,0,0,0,0,0
101,2019,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,-1,-1,-1
102,2019,-1,-1,-1,-1,-1,1124,5,13,10,5395,0,0,0,0,0
103,2019,20851,4,27,15,122128,0,-1,-1,-1,-1,0,0,-1,-1,-1
104,2019,53574,3,18,14,248179,0,-1,-1,-1,-1,0,0,0,0,0
105,2019,5874,4,25,17,47613,0,0,0,0,0,0,0,0,0,0
106,2019,197744,3,20,12,927832,0,0,0,0,0,0,0,0,0,0
38,2019,86246,3,19,11,394810,0,0,0,0,0,0,0,0,0,0
107,2019,79559,3,23,13,368936,0,0,0,0,0,0,0,0,0,0
108,2019,25505,3,18,11,132836,0,0,0,0,0,0,0,46,34,5394
39,2019,6434,3,18,11,31249,0,-1,-1,-1,-1,8178,0,79,77,106517
40,2019,2105111,4,22,13,14080286,4057,-1,-1,-1,66411,1904,0,-1,-1,-1
41,2019,104864,6,24,13,1057218,-1,-1,-1,16,-1,3970,0,80,79,66890
42,2019,209426,3,25,14,1215129,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
80,2019,69635,4,21,11,308168,-1,-1,-1,-1,-1,170,0,-1,-1,-1
43,2019,451470,5,24,14,4159712,-1,-1,-1,-1,-1,135911,0,90,86,1578109
44,2019,47355,4,21,13,226557,552975,8,69,56,2808134,15642,0,104,98,258307
45,2019,141067,4,18,10,718988,125850,5,65,55,1915460,-1,0,-1,-1,-1
46,2019,79836,4,20,13,396450,35593,-1,173,149,-1,-1,0,-1,-1,-1
47,2019,21809,4,20,12,127955,30142,-1,102,76,-1,15900,0,-1,-1,-1
48,2019,239952,3,19,11,942733,63248,4,71,61,1772436,-1,0,-1,21,12638
49,2019,206159,4,21,12,1176038,11454,4,47,42,159305,16445,0,-1,-1,-1
50,2019,86933,5,21,13,795610,20600,4,44,40,458086,0,0,-1,-1,-1
51,2019,19148,5,21,12,122658,29735,8,41,36,884090,16830,0,86,101,201761
52,2019,142826,5,22,13,1090421,9273,-1,41,27,-1,36184,0,97,89,-1
53,2019,41383,5,22,12,277679,17504,7,31,23,-1,-1,0,-1,-1,-1
73,2019,50344,4,20,11,291352,92829,6,33,26,1743101,9378,0,129,129,219516
55,2019,9422,5,21,13,68999,3512,-1,30,21,-1,1301,0,50,45,11610
86,2019,26797,4,19,11,131665,1791,9,-1,-1,19315,-1,0,-1,-1,-1
64,2019,156684,4,24,13,972954,23536,7,39,37,496137,-1,0,-1,-1,-1
60,2019,63047,3,18,12,255371,5495,5,53,46,118537,3126,0,30,26,30338
61,2019,6041,3,17,12,24018,8932,4,21,20,170723,0,0,-1,-1,-1
63,2019,34405,3,17,12,134996,3498,8,26,25,97483,-1,0,-1,-1,-1
109,2019,14483,3,19,12,66060,1930,2,62,57,19037,6377,0,-1,-1,-1
81,2019,8118,3,17,12,30296,68053,-1,114,86,-1,0,0,0,0,0
82,2019,39005,4,21,12,279222,9032,6,35,30,120910,0,0,0,0,0
83,2019,39005,4,21,12,279222,-1,-1,-1,-1,-1,0,0,0,0,0
84,2019,43020,6,20,11,-1,0,0,0,0,0,0,0,0,0,0
85,2019,43020,6,20,11,-1,8997,6,36,31,120695,0,0,0,0,0
65,2019,91490,4,20,14,645376,0,0,-1,-1,0,-1,0,-1,-1,40503
65,2019,2246,3,18,10,7664,-1,-1,-1,-1,-1,-1,0,-1,-1,40503
69,2019,6042,-1,26,17,-1,-1,-1,-1,-1,-1,17444,0,74,71,109026
69,2019,-1,-1,-1,-1,-1,2982,2,116,-1,54292,17444,0,74,71,109026
0,2020,14287489,5,23,13,123623566,2883037,9,62,48,210564137,2353446,0,162,128,34606373
1,2020,1203229,6,25,15,14643915,239038,17,72,51,68194142,648191,0,188,143,10744457
2,2020,507588,6,21,13,3742131,50447,24,71,52,-1,106018,0,194,136,1403877
3,2020,257971,5,29,18,3100088,64718,6,81,54,2034877,106547,0,181,141,1985248
4,2020,63379,12,45,25,2619210,77043,7,83,56,3619889,237567,0,153,130,3454786
5,2020,84131,6,24,14,751021,-1,-1,32,24,-1,25963,0,216,178,467951
6,2020,160594,5,23,13,1298902,23946,6,29,22,-1,10359,0,63,47,-1
110,2020,129566,8,30,18,3132563,18406,-1,-1,-1,-1,161736,0,234,164,3374207
7,2020,19551,4,24,15,134252,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
8,2020,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
88,2020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
9,2020,14113,5,23,15,100734,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
89,2020,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
90,2020,3962,4,22,13,22838,0,0,0,0,0,0,0,0,0,0
10,2020,4807891,5,24,13,46537277,718171,8,70,51,22953902,667578,0,186,145,11721066
11,2020,286616,3,23,12,1607213,9381,4,24,18,83283,38185,0,216,179,961421
12,2020,492959,6,27,14,5056130,38274,14,57,46,-1,101407,0,208,158,1770377
13,2020,269681,5,23,11,1746754,82156,5,108,83,1886574,-1,0,181,130,551379
14,2020,502821,5,22,12,3485934,163713,5,76,55,3033742,47207,0,136,95,490429
15,2020,633069,6,22,12,5251318,225450,-1,54,29,6499554,95265,0,185,141,1620159
16,2020,480658,6,27,15,6511756,34472,-1,53,43,-1,107540,0,187,148,1843479
17,2020,942571,4,23,14,5871917,64375,4,64,52,768253,95313,0,183,146,1843559
18,2020,107917,5,28,14,871475,20130,-1,181,146,521753,-1,0,78,42,-1
19,2020,329677,5,25,15,2577810,17896,4,60,41,265138,40348,0,115,96,418698
20,2020,71694,6,25,13,-1,6929,6,29,21,93150,-1,0,187,167,-1
91,2020,625566,4,24,14,-1,50358,3,44,36,554558,89588,0,213,169,1933583
111,2020,64664,6,27,17,-1,5037,5,54,45,59347,5390,0,217,161,98210
21,2020,5372672,5,23,13,41761759,1230772,10,59,47,95456757,832129,0,128,105,9413756
22,2020,300447,3,17,10,1004192,62879,7,36,31,1034360,1705,0,0,0,0
112,2020,188163,3,19,10,621374,44875,4,76,66,935129,0,0,0,0,0
93,2020,180259,7,31,12,-1,80929,9,61,39,2197864,37110,0,112,80,373682
25,2020,619707,4,20,11,3926444,106344,7,39,32,1829024,9825,0,130,119,154705
26,2020,322332,8,26,15,5015261,155773,7,103,87,-1,39189,0,-1,-1,770659
15,2020,160871,8,27,14,2009326,82618,21,63,43,-1,63208,0,192,157,1314551
27,2020,220989,5,26,14,1828219,81021,6,30,25,1243638,30889,0,102,45,242144
28,2020,519098,6,24,14,4932088,180131,8,38,29,4724432,208983,0,128,112,2609048
29,2020,446845,5,22,13,3315523,21334,-1,25,20,-1,33700,0,73,61,228374
30,2020,862496,4,21,11,3979192,30305,5,42,40,421981,81151,0,87,80,580039
31,2020,136643,6,24,16,2381270,15076,-1,63,61,-1,-1,0,-1,-1,110717
32,2020,60583,6,27,17,798405,0,7,26,22,287744,0,0,28,27,51846
33,2020,98919,7,24,13,994913,100203,6,62,46,2098610,61319,0,162,135,845596
34,2020,350190,4,19,14,2651182,-1,-1,-1,-1,-1,-1,0,21,19,27662
95,2020,98240,4,30,20,662592,10773,-1,32,27,-1,-1,0,-1,-1,-1
71,2020,147180,5,29,15,1307688,97322,5,53,43,-1,-1,0,126,89,-1
77,2020,265738,7,25,14,2239200,53166,-1,40,38,-1,31541,0,-1,-1,-1
97,2020,165576,3,18,10,558048,-1,3,-1,-1,713004,-1,0,0,0,0
76,2020,112905,3,23,12,526076,21088,8,57,48,751299,-1,0,-1,-1,-1
98,2020,78652,4,21,11,338628,25553,-1,199,147,-1,-1,0,-1,-1,-1
113,2020,36840,6,24,15,450090,-1,-1,-1,-1,-1,6938,0,-1,-1,-1
35,2020,89562,6,20,13,909805,0,5,21,20,7760,-1,0,45,43,6281
99,2020,4626,9,24,16,-1,0,0,0,0,0,-1,0,-1,-1,-1
100,2020,6264,-1,17,11,-1,0,0,0,0,0,0,0,0,0,0
101,2020,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
102,2020,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
103,2020,1618,20,20,20,64704,0,0,20,20,0,0,0,0,0,0
104,2020,12643,4,20,14,72591,0,0,0,0,0,0,0,0,0,0
105,2020,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
106,2020,12471,5,18,-1,80657,0,0,0,0,0,0,0,0,0,0
38,2020,46402,6,20,13,388110,0,0,-1,-1,0,0,0,0,0,0
107,2020,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
108,2020,5539,5,21,15,76806,0,5,26,24,7760,0,0,32,30,3927
39,2020,228913,3,20,12,1249237,4271,3,-1,-1,-1,7452,0,47,-1,-1
41,2020,96949,3,20,12,461675,-1,-1,-1,-1,-1,-1,0,29,29,-1
40,2020,74610,3,20,12,414755,3420,2,-1,-1,-1,3492,0,-1,-1,-1
42,2020,49644,4,22,14,337060,0,0,0,0,0,-1,0,-1,-1,-1
80,2020,7711,3,20,12,35747,-1,-1,-1,-1,-1,721,0,35,34,-1
43,2020,1815735,4,23,13,14068682,601762,6,57,45,20104541,129225,0,121,104,1990896
44,2020,120441,5,29,16,1214207,105751,5,68,56,2670849,17937,0,109,92,309845
45,2020,238104,3,22,12,1090688,39213,3,65,54,692456,-1,0,-1,-1,-1
46,2020,64458,5,25,14,640120,35249,-1,65,48,-1,-1,0,-1,-1,-1
48,2020,48055,4,24,14,348039,16303,5,43,38,296999,4052,0,-1,-1,-1
49,2020,210650,5,21,11,1071001,29697,-1,30,25,539228,-1,0,32,27,53612
50,2020,95878,4,22,13,496638,33766,6,29,26,683745,-1,0,-1,-1,-1
51,2020,51452,3,20,12,190574,-1,-1,-1,-1,-1,17216,0,134,97,170173
52,2020,218786,4,25,14,-1,31291,5,25,20,448817,39356,0,164,145,-1
53,2020,220895,4,22,12,1101101,117928,5,41,33,1892449,-1,0,-1,-1,-1
73,2020,91188,4,23,12,492728,12207,4,31,29,111887,7619,0,156,135,127687
55,2020,27551,4,20,11,164595,1849,15,29,25,-1,497,0,171,127,-1
86,2020,98564,5,22,13,826389,61836,6,25,22,859584,-1,0,-1,-1,-1
64,2020,56502,4,21,11,370467,11535,4,48,43,106440,-1,0,-1,-1,-1
60,2020,64577,4,19,10,320604,4797,5,19,17,57021,2094,0,-1,-1,-1
61,2020,10861,4,22,13,77691,5389,5,30,23,62090,-1,0,-1,-1,-1
63,2020,30830,6,22,11,196227,3930,7,25,24,77268,-1,0,-1,-1,-1
109,2020,166943,5,28,17,-1,77539,5,132,95,1495478,-1,0,-1,-1,-1
47,2020,592023,4,23,13,3363788,77999,5,39,37,1520216,50254,0,-1,-1,-1
81,2020,68727,4,18,13,329266,4212,4,-1,-1,-1,2123,0,156,139,49723
82,2020,14338,4,17,13,76936,201,-1,-1,-1,3763,-1,0,-1,-1,-1
83,2020,34300,4,17,12,138716,0,-1,-1,-1,-1,0,0,0,0,0
84,2020,11330,3,18,13,60399,3150,4,-1,-1,-1,1891,0,183,161,-1
85,2020,8759,4,18,14,53216,-1,-1,-1,-1,-1,0,0,0,0,0
65,2020,40083,4,24,13,404548,-1,5,15,12,9200,-1,0,-1,-1,-1
69,2020,49102,4,20,11,221036,4703,-1,-1,-1,-1,12576,0,66,55,74588
0,2004,9969634,4,20,12,97458301,0,0,0,0,0,235903,1,126,119,5325790
1,2004,845322,5,20,13,7574344,0,0,0,0,0,34745,1,203,197,1149560
2,2004,140544,3,16,12,921776,0,0,0,0,0,1442,1,-1,-1,-1
3,2004,268838,5,22,14,2538293,0,0,0,0,0,14184,1,182,180,441065
4,2004,166293,6,21,13,1873876,0,0,0,0,0,9764,1,266,262,-1
5,2004,185860,5,20,13,1829043,0,0,0,0,0,9277,1,175,159,218379
6,2004,83787,3,19,11,411357,0,0,0,0,0,-1,-1,-1,-1,-1
7,2004,12183,4,17,10,122990,0,0,0,0,0,-1,1,-1,-1,-1
8,2004,130,4,16,12,2947,0,0,0,0,0,0,0,0,0,0
9,2004,12052,4,17,10,120043,0,0,0,0,0,-1,1,-1,-1,-1
10,2004,2839487,5,20,12,25469113,0,0,0,0,0,52022,1,97,90,753589
11,2004,474410,3,18,11,2212203,0,0,0,0,0,10703,1,-1,-1,77896
12,2004,323537,3,20,11,1591440,0,0,0,0,0,3106,1,25,24,12603
13,2004,256355,5,21,11,2087682,0,0,0,0,0,3292,-1,181,180,80043
14,2004,580473,6,22,12,5161008,0,0,0,0,0,19713,1,98,88,286646
15,2004,449035,5,20,11,3607532,0,0,0,0,0,-1,-1,-1,-1,-1
16,2004,240236,6,21,13,5240693,0,0,0,0,0,5608,1,160,144,218638
17,2004,300414,4,20,13,3304636,0,0,0,0,0,-1,1,-1,-1,-1
18,2004,49698,5,20,11,473540,0,0,0,0,0,-1,-1,-1,-1,-1
19,2004,108727,4,20,13,1311067,0,0,0,0,0,-1,1,-1,-1,-1
20,2004,56603,4,20,11,479311,0,0,0,0,0,-1,1,-1,-1,-1
21,2004,3885205,5,20,12,43245311,0,0,0,0,0,129472,1,122,116,2888105
22,2004,361194,3,20,11,2687123,0,0,0,0,0,-1,-1,-1,-1,-1
72,2004,198289,3,19,11,1477825,0,0,0,0,0,-1,1,-1,-1,-1
24,2004,218396,3,18,10,1006946,0,0,0,0,0,2802,1,119,119,43614
25,2004,424199,4,19,10,3148190,0,0,0,0,0,-1,1,-1,-1,-1
26,2004,331487,6,20,12,4640795,0,0,0,0,0,11351,1,49,47,108990
15,2004,225308,6,23,14,3316253,0,0,0,0,0,17740,1,129,126,462596
27,2004,344893,6,21,13,5415793,0,0,0,0,0,12792,1,79,76,184951
28,2004,516758,5,22,13,7660183,0,0,0,0,0,24550,1,117,100,445369
29,2004,261829,5,18,11,2730732,0,0,0,0,0,-1,1,-1,-1,-1
30,2004,364072,4,19,11,3457468,0,0,0,0,0,13942,1,107,99,-1
31,2004,200338,4,22,13,2848873,0,0,0,0,0,19598,1,146,143,492332
32,2004,125059,4,17,12,1053329,0,0,0,0,0,6786,1,154,153,243214
