id,year,horses_death_disease,horses_death_other,total_deaths,male_deaths,female_deaths,
0,2005,134048,33342,167390,83199,84191
1,2005,-1,0,-1,-1,-1
2,2005,0,0,0,0,0
3,2005,0,0,0,0,0
4,2005,-1,0,-1,0,-1
5,2005,-1,0,-1,0,-1
6,2005,-1,0,-1,-1,0
7,2005,-1,0,-1,-1,-1
8,2005,0,0,0,0,0
9,2005,-1,0,-1,-1,-1
10,2005,25561,9270,34831,17269,17562
11,2005,3011,-1,-1,-1,-1
12,2005,-1,-1,-1,-1,-1
13,2005,2814,-1,3229,-1,2157
14,2005,-1,-1,-1,-1,-1
15,2005,-1,1375,3809,2473,-1
16,2005,5888,-1,6793,3505,3288
17,2005,-1,-1,2582,-1,1792
18,2005,0,0,0,0,0
19,2005,5256,-1,5811,3397,2415
20,2005,0,0,0,0,0
21,2005,81720,14403,96124,47107,49017
22,2005,-1,-1,-1,-1,-1
72,2005,-1,-1,5480,2756,-1
24,2005,5079,-1,5424,2821,2603
25,2005,9573,-1,9854,2664,7190
26,2005,15858,1157,17015,9774,7241
15,2005,4281,899,5180,2896,-1
27,2005,4163,-1,5022,4450,-1
28,2005,10487,-1,13990,5653,8336
29,2005,-1,-1,-1,-1,-1
30,2005,-1,0,-1,-1,0
31,2005,15291,5855,21146,9078,12068
32,2005,-1,0,-1,-1,0
33,2005,2246,-1,2370,2240,-1
34,2005,8227,0,8227,3356,4870
35,2005,-1,0,-1,-1,-1
36,2005,0,0,0,0,0
37,2005,-1,0,-1,-1,-1
38,2005,-1,0,-1,0,-1
39,2005,-1,0,-1,-1,752
40,2005,-1,0,-1,0,-1
41,2005,-1,0,-1,-1,-1
42,2005,0,0,0,0,0
43,2005,24597,-1,34244,18177,16067
44,2005,1507,-1,2196,-1,1332
45,2005,2919,-1,3111,1778,1332
46,2005,-1,-1,-1,-1,-1
47,2005,3453,-1,4235,-1,-1
48,2005,1438,0,1438,1296,-1
49,2005,-1,-1,-1,-1,-1
50,2005,-1,-1,-1,-1,-1
51,2005,-1,0,-1,195,-1
52,2005,5570,-1,5691,3446,2245
53,2005,-1,-1,-1,-1,-1
73,2005,-1,-1,-1,617,-1
55,2005,-1,0,-1,0,-1
56,2005,-1,0,-1,0,-1
57,2005,0,0,0,0,0
58,2005,0,0,0,0,0
59,2005,0,0,0,0,0
60,2005,540,-1,621,-1,312
61,2005,-1,0,-1,-1,0
63,2005,-1,0,-1,-1,-1
74,2005,-1,0,-1,-1,-1
64,2005,-1,0,-1,-1,-1
65,2005,-1,0,-1,0,-1
66,2005,-1,0,-1,0,-1
67,2005,-1,0,-1,-1,0
9,2005,-1,0,-1,-1,0
68,2005,0,0,0,0,0
69,2005,-1,-1,-1,-1,-1
0,2006,124098,32382,156480,64649,91830
1,2006,1328,1451,2780,1110,1669
2,2006,-1,-1,829,-1,572
3,2006,0,0,0,0,0
4,2006,-1,-1,-1,-1,-1
5,2006,649,-1,1297,-1,-1
6,2006,-1,-1,-1,-1,-1
7,2006,-1,-1,-1,-1,-1
8,2006,-1,-1,-1,-1,-1
9,2006,-1,0,-1,0,-1
10,2006,31868,8626,40494,16360,24134
11,2006,-1,-1,-1,-1,-1
12,2006,-1,0,-1,0,-1
13,2006,-1,-1,-1,-1,-1
14,2006,-1,-1,2094,-1,-1
15,2006,-1,-1,-1,-1,-1
16,2006,4613,1184,5797,2668,3129
17,2006,-1,0,-1,0,-1
18,2006,0,-1,-1,-1,0
19,2006,5895,-1,6242,3627,2616
20,2006,-1,0,-1,-1,0
21,2006,68470,16844,85314,34487,50827
22,2006,0,0,0,0,0
72,2006,-1,0,-1,-1,-1
