id,year,total_poultry,total_cocks,total_cockerels,total_pullets,total_nonlaying_hens,total_chicks,total_laying_hens,total_poultry_indigenous,total_cocks_indigenous,total_cockerels_indigenous,total_pullets_indigenous,total_nonlaying_hens_indigenous,total_chicks_indigenous,total_laying_hens_indigenous,total_poultry_hybrid,total_cocks_hybrid,total_cockerels_hybrid,total_pullets_hybrid,total_nonlaying_hens_hybrid,total_chicks_hybrid,total_laying_hens_hybrid,total_poultry_exotic,total_cocks_exotic,total_cockerels_exotic,total_pullets_exotic,total_nonlaying_hens_exotic,total_chicks_exotic,total_laying_hens_exotic,
25,2013,1562687,167337,32293,104296,33170,621446,604145,1543147,166162,32293,103907,33170,612863,594753,14016,-1,0,-1,0,0,4668,5523,-1,0,0,0,-1,0
26,2013,1558248,173072,44480,88853,83412,603910,564520,1512336,165057,44100,86089,81606,592337,543146,36589,5097,-1,-1,-1,0,18317,9323,0,0,-1,-1,-1,3056
15,2013,903137,112402,15553,41879,43635,206365,483301,848539,106016,15553,38721,41516,199184,447549,49421,6386,0,-1,2120,0,30854,5177,0,0,-1,0,-1,4899
27,2013,1439821,131406,87765,148214,66555,509499,496381,1370149,122895,83870,142659,65819,497760,457146,63891,8511,3895,0,-1,11739,33972,5781,0,0,-1,-1,0,5263
28,2013,2188076,254819,129085,218814,101456,652077,831824,2080318,243487,124191,202333,98020,637469,774819,84586,9382,-1,11090,0,14608,41521,23172,1950,-1,0,-1,0,0
29,2013,1427679,164074,93388,191961,20494,534571,423192,1409380,162447,91840,191077,20494,533465,410057,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1
30,2013,1546228,190812,93961,166650,37106,452333,605366,1518115,187150,91222,164152,36773,443793,595024,0,0,-1,0,-1,-1,4592,10618,1348,-1,-1,0,-1,0
31,2013,742911,101104,52142,78324,34966,220069,256305,716311,96391,51101,73156,34598,214414,246651,0,-1,0,-1,-1,0,0,2836,-1,-1,-1,-1,-1,1909
32,2013,640742,72496,28073,61474,8708,270506,199484,638719,72358,28073,61474,8708,270195,197911,-1,0,0,0,0,0,-1,-1,-1,0,0,0,-1,-1
33,2013,992808,91653,29974,59657,30332,389804,391387,981621,90320,29478,58681,29844,389804,383494,7093,0,-1,-1,-1,0,5264,4094,-1,-1,0,-1,0,0
34,2013,826231,115272,48060,76171,35335,293167,258227,823209,114784,48060,75912,35335,293167,255953,-1,0,0,0,0,0,-1,-1,-1,0,-1,0,0,-1
77,2013,1069306,107093,76687,116208,27496,329908,411914,1053986,104254,75516,113674,26942,329908,403692,-1,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,0,-1
75,2013,950864,108669,59288,109117,33887,357906,281997,942905,107965,58928,109117,33010,357366,276519,7288,0,0,0,-1,0,5142,0,-1,-1,0,-1,-1,0
76,2013,442576,52117,23098,45390,4273,179582,138116,438808,51615,23098,45390,4147,178703,135855,3578,501,0,0,0,0,2071,0,0,0,0,-1,-1,0
35,2013,196396,29404,10471,17606,8329,67908,62679,196269,29367,10471,17606,8329,67908,62588,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1
