id,year,donkeys_total,male_lt_3yrs,male_gte_3yrs,female_lt_3yrs,female_gte_3yrs,
68,2004,2090,201,1130,127,633
69,2004,8820,943,2821,1384,3671
0,2005,4280542,506308,1450087,501581,1822567
1,2005,387389,40987,161064,39099,146238
2,2005,66199,8453,21654,7500,28592
3,2005,102220,10759,35445,11927,44089
4,2005,70681,7975,23878,8144,30685
5,2005,115251,11515,56880,10069,36788
6,2005,33037,2285,23208,1459,6085
7,2005,12834,1096,5112,1299,5327
8,2005,-1,-1,-1,-1,-1
9,2005,10292,838,4028,936,4490
10,2005,1513891,199382,394310,221069,699131
11,2005,199659,20352,71041,27137,81129
12,2005,172485,25775,28677,28194,89839
13,2005,137916,15392,36480,19292,66752
14,2005,273783,31321,72842,40075,129545
15,2005,272665,39994,92126,29629,110916
16,2005,181315,23813,39763,32963,84776
17,2005,153629,24302,23279,29167,76881
18,2005,45177,5725,16981,3617,18854
19,2005,49091,8181,7757,7389,25764
20,2005,28172,4528,5363,3605,14676
21,2005,1911225,223840,699984,201678,785723
22,2005,109104,10542,47263,8579,42720
72,2005,108685,12993,33532,14380,47780
24,2005,13912,1534,6583,1310,4484
25,2005,54970,5961,23930,5543,19536
26,2005,125486,17766,41956,16636,49128
15,2005,174029,22208,47418,26366,78037
27,2005,294701,31508,101130,29078,132985
28,2005,307648,38762,93502,38009,137375
29,2005,145765,16298,60315,10377,58774
30,2005,167528,19266,87575,12803,47884
31,2005,189914,22385,73670,17332,76528
32,2005,63024,6397,23170,5165,28292
33,2005,116421,13550,42178,14151,46542
34,2005,40039,4671,17761,1948,15658
35,2005,89337,11071,36247,8462,33557
36,2005,2844,366,957,308,1212
37,2005,63971,8395,25295,6490,23791
38,2005,22523,2310,9995,1664,8554
39,2005,39923,4630,22084,2493,10715
40,2005,17272,1690,12351,626,2604
41,2005,17664,2404,6454,1568,7237
42,2005,4987,536,3278,299,874
43,2005,302798,23310,119845,25942,133701
44,2005,41246,3023,18014,4567,15643
45,2005,46365,4150,8026,6666,27523
46,2005,21926,1049,15446,1162,4268
47,2005,41048,2822,19129,-1,17433
48,2005,2408,-1,1880,0,-1
49,2005,34690,1959,21068,-1,10201
50,2005,6072,-1,1367,-1,3101
51,2005,1380,-1,1192,0,0
52,2005,-1,-1,-1,-1,-1
